label,class,ASC,ASC_VAR,ASS,ASS_VAR,ASF1,ASF2,ASF3,ASF4,ASF5,ASF6,ASF7,ASF8,ASF9,ASF10,ASF11,ASF12,ASF13,ASF14,ASF15,ASF16,ASF17,ASF18,ASF19,ASF20,ASF21,ASF22,ASF23,ASF24,ASF_MEAN,AFF,AFF_VAR,LAT,TC,SC,SC_VAR,HSC,HSD,HSS,HSV
03-01-03-02-01-01-06,happy,0.4527140479189006,1.3077112282309176,1.3043786556367645,0.547848778431892,0.13182463931708102,0.13289016927204592,0.13330517947237003,0.13343817702020808,0.13346838877254888,0.13409867574377385,0.13534063804568022,0.1355653440924753,0.13571419455960562,0.1356988387566982,0.1371831753085424,0.14385368773622922,0.16829832288742086,0.17581252737539224,0.17774233397897896,0.18154249691578017,0.1901909541390781,0.19447378814240318,0.19508911339221005,0.20330181061879637,0.279023669058505,0.2879399894138506,0.3294389458442067,0.4042494488733823,0.18372852119738595,605.8817167953982,159230.62782470754,-0.5248132450575372,1.7850747869394865,2294.207815743914,1110002.228732831,2069.1318747143655,0.1783772509459298,0.5216317546690924,0.1261124372092454
03-01-03-02-01-02-06,happy,0.7196483253450316,1.3586693021545033,1.385818339924837,0.6408656530556281,0.28300957564093104,0.28411000582569834,0.2847807132487742,0.2852048742628151,0.28559922907957797,0.2858860729034631,0.2860334953828016,0.28607736410529183,0.28735598867471146,0.2877930133407657,0.28859956719965807,0.292909112263178,0.3132092315801258,0.31633394647527857,0.3190464760543927,0.3254395946081848,0.328135240816264,0.3300563295361334,0.33126231579116905,0.33581334221198866,0.3709325117716833,0.39759779243076326,0.41112686913348634,0.4604117897892202,0.31986351883859815,761.9917256644421,243608.7982390565,-0.3921876797829462,1.7720827090693685,2631.923181513759,1903139.270715888,2091.4038858257145,0.1803478467447616,0.5394490943120352,0.12713998578041122
03-01-03-02-02-01-06,happy,0.053685163965921906,4.030211273788751,1.5284356202625144,1.172471129808035,0.28158426581901574,0.2822595838782392,0.28249762837777925,0.2831658500669251,0.28354145191504704,0.28485149413930533,0.2851788612955367,0.2851602634224673,0.2851702928429507,0.28521013817825686,0.2851900737939102,0.2853212336851177,0.3089571442640365,0.3168063069340648,0.32079987847406877,0.3252060464540327,0.3352147659240726,0.3420076805478092,0.34449409213713866,0.34524072228720376,0.36729107410496764,0.3841789084974027,0.39345613429309867,0.4381364087311531,0.31795501250265,719.0409048820871,217969.23476571334,-0.7415223550214824,1.7653296766827735,2570.1811640522833,2230690.5522685437,2287.616945813106,0.17859642421997698,0.5282995014283416,0.14392702476580735
03-01-03-02-02-02-06,happy,-0.44734192905896236,3.9419247773826127,1.208326097003478,0.6138539123225562,0.14752227356865874,0.15007805821630793,0.15071974810488187,0.15170464632563768,0.15377318868874648,0.1568038115861522,0.16419880390179628,0.1641967478737781,0.16453678960359241,0.16455714456167667,0.16446059168686697,0.16474238425222695,0.19953931690674334,0.2049570366695008,0.21300148731109325,0.2383126403421196,0.2783527144114433,0.28923598690921665,0.30004299237591886,0.31528718907433295,0.36533896306837904,0.3895072452281902,0.4293200123745027,0.4964346789833581,0.23402601883438004,544.8957951292418,105037.5575694232,-1.3699112850717945,1.719810589153432,1976.938454464616,1021757.0648051339,2123.7670561110863,0.1803707228960288,0.5452861818166507,0.12998357699365173
03-01-04-01-01-01-06,sad,-0.24038406606975773,3.046985943005785,1.7381604805253568,1.0441142254247273,0.5009092855774953,0.5120753469456067,0.5130100046819364,0.5134030904282821,0.5238069324490653,0.5312246562178886,0.5417701564559553,0.5427698078088959,0.549230752828323,0.5572029702132189,0.5770225568756163,0.604246518791959,0.6656766035178157,0.696383293663214,0.7426360523773946,0.7522467412309272,0.7775666749720801,0.7997141159233281,0.8295613954403782,0.8462989092374309,0.8664193621009039,0.8814730654894146,0.9421546528203978,0.9711621520560003,0.6765818790876471,780.0388251999586,395855.7566824847,-0.0688812894078129,1.79728291287722,2800.5826071194033,2647632.6871729484,1535.0063805799266,0.18270199152003838,0.7408299684371585,0.04666966393663488
03-01-04-01-01-02-06,sad,-0.13249380266727065,2.6614735973806085,1.4391145616124832,0.8843938240024005,0.3762081616661132,0.38978722329022764,0.39160896962250213,0.39580364586466854,0.40054138829392416,0.40507564841799387,0.4199938398404321,0.42123419027350484,0.4292137704843716,0.4373690079900197,0.45174892604504063,0.47065450414023874,0.5226647184638388,0.5766731389124878,0.6358778472498527,0.6750519907013804,0.7931098464465173,0.8324128877102611,0.8500622523713413,0.8568932180588591,0.8811055280815999,0.8903263581978333,0.9472119200855649,0.9792205985271117,0.6012437325306536,644.565713230089,335141.3157921541,-0.03747282515618874,1.7812112402318072,2509.9383112558407,2342328.3031922546,1427.202540732054,0.18686611176386145,0.7017081769584153,0.05001949631721439
03-01-04-01-02-01-06,sad,0.3152248957740762,3.1794398782213835,1.5298695875437192,0.7509683838992355,0.5147449665989812,0.5160653596448299,0.5163273834446056,0.5165120009950062,0.5183408092487567,0.5190133203940903,0.5242301293784893,0.5249068579861462,0.5261023167386649,0.5327304386674605,0.5380534902622585,0.5469849851190819,0.5921792614002874,0.622951183791335,0.6578645181780519,0.6735695537335762,0.718692134757334,0.7596421321697256,0.7635325048313764,0.7651790906510895,0.7909782727070367,0.7984312430002577,0.8766791298095791,0.9419678486695506,0.6356532888407321,857.0786353480785,397290.84605189477,-0.8580279240929192,1.6078212617676253,2964.0522031844957,3424592.360118926,1386.3099465992295,0.19832591424844992,0.6531624850638861,0.046810137810688476
03-01-04-01-02-02-06,sad,-0.08268949664953332,2.562458091624125,1.4828425506924507,1.2262155947536768,0.527621657370303,0.5324122987674603,0.5329229552472606,0.5333274000905923,0.5403659857303174,0.5413667795992904,0.5476130585243366,0.5483830146706747,0.5524352833428147,0.5558591995544305,0.5642835792912188,0.5744978500552355,0.6144300458487119,0.6388314513058456,0.6827088127614156,0.7085086270364006,0.749703795955936,0.7994298918889093,0.8156385345652694,0.8220782519366543,0.8451354362272402,0.8548807866124596,0.9043399189879712,0.9436141018733789,0.6637661965518385,859.7536706235422,404942.96029753174,-0.7958800173440751,1.6467678689164336,2550.0806220688482,3658553.370457566,1384.592633614314,0.2003172552470046,0.6842487899135802,0.04851813278493544
03-01-04-02-01-01-06,sad,0.2522520134721795,2.274925033457982,1.5806404565956425,0.9886770225010509,0.30736859171780995,0.30754575299619025,0.3076108737974444,0.30765335257803,0.3078832685057149,0.3081162138236107,0.3080779924864627,0.30809686643723255,0.308122392796151,0.30806854068945544,0.30799854040577196,0.3080211579151203,0.315223142854571,0.31738612348176526,0.3206607689470797,0.3283577681974894,0.341718580307916,0.38771173229989786,0.39291624807373354,0.39701182805308666,0.4172997842921465,0.42380172790269516,0.4776953524334632,0.6008943642689465,0.350635040219241,677.5503961906403,256142.31928510632,-0.27300127206373764,1.995131696095979,2570.1244707179158,2007927.096916112,2259.0837185554788,0.19557931864557335,0.5800855106807067,0.08766857634211325
03-01-04-02-01-02-06,sad,-0.04524780035278395,3.7434249757050595,1.4311725266016073,1.0782769355107809,0.44135313390205666,0.44330815341873675,0.44406005384114633,0.4443912103669542,0.4493583896617685,0.45628847792116317,0.4649696766878096,0.46643832609237235,0.47984230304006936,0.48241341890040496,0.4872278979478956,0.49317735476863395,0.5327712559169128,0.5558631546423417,0.5797315942600477,0.5955151575805059,0.6455102255560863,0.7252050441801907,0.7305310935366842,0.7347887774215199,0.741051713169435,0.7533863408875019,0.81800042510923,0.9119125242030652,0.5782123209588556,764.1923087523579,319427.010713143,0.3135860326080173,1.9965372429394503,2617.6376807359816,2373119.656966559,1774.1658257487993,0.17468423829204888,0.6887825484620663,0.09970423960482426
03-01-04-02-02-01-06,sad,0.6459608979946333,1.7201610436339019,1.4428455667494082,0.728819883510966,0.30883124146386925,0.30951825334252575,0.31117328258654353,0.315259916305175,0.3200946032614952,0.32324239357913165,0.32610123387222234,0.3265209418439508,0.329717419435028,0.3353090144512118,0.3451819821759827,0.3510210027997911,0.373486139753678,0.38034386335595805,0.3867699166679348,0.3944701780282256,0.41186020735984,0.43014746840360835,0.4340723195299305,0.4379656444257537,0.4567716610411423,0.4647056641117086,0.5136762701920973,0.5913484378640104,0.38239954399378395,729.7939405755834,274314.27678597317,-0.1657913024158693,1.724433866754488,2740.452580104055,2144830.6319667497,2565.4849731025365,0.17658676472619897,0.7162380957202076,0.16943317120055698
03-01-04-02-02-02-06,sad,0.6163586592639501,1.538193361548346,1.206948813969678,0.5244345574605036,0.2643333205705489,0.26534210599423746,0.2679813253356315,0.2688676756601203,0.269556028854052,0.2743708832112842,0.2756176742216899,0.2756057456059526,0.27575639907606064,0.27578409324976405,0.2761292170345718,0.27627447050930765,0.284725339558044,0.2935002747523828,0.2980700758554103,0.30451181184265125,0.32732603992351644,0.391882991023104,0.3914395331795468,0.3961499061923101,0.435131491839399,0.44397509039535193,0.5224216346091111,0.7348555006974424,0.3370670262163122,645.5523725167675,277164.1076398008,0.11438855427499181,1.7907812307031132,2346.1533573703528,2191836.8522631805,2062.6044953162104,0.19447077116831957,0.6716551420761429,0.08106041607140325
03-01-01-01-01-01-07,neutral,-0.5890270947509431,4.301792441539712,1.5043010166885942,0.401632981627133,0.4405261136314334,0.45000452360236926,0.45488183063098064,0.45675643230617785,0.46441442181696235,0.4662358037785733,0.46699511089213014,0.4674508895247924,0.46768829995688727,0.46916272572361944,0.4700320287578801,0.47054172571976904,0.5156796905388416,0.5404729613630497,0.5832747338071839,0.5999676145569165,0.6366749798702941,0.659500122252292,0.6772084693416635,0.6850559657000541,0.6854020360656748,0.6947298218177408,0.7922434056671939,0.8566518945706152,0.5613146500788789,456.2131867445953,318451.30895899626,-0.1524273408578878,1.8940846298497185,2504.2258812208815,2606120.1437429725,1556.0840591193487,0.17554914970686056,0.7605513315146738,0.060619603171047705
03-01-01-01-01-02-07,neutral,-1.171671075770765,3.4075608106740267,1.7434216853398137,0.8786760735620966,0.41934629713956856,0.42804396863723276,0.43904644256009895,0.4462652600502193,0.4580044458876182,0.46060759005505986,0.4615359613747379,0.4617374129062418,0.4618697218509553,0.46240380760234756,0.463337353564287,0.46369495510406605,0.4931686293066215,0.5441545990430594,0.5614080389640128,0.5670593126155206,0.5902464635745157,0.6228941221104617,0.6291325557372789,0.6396260445657376,0.637780071733441,0.6457209984171816,0.7509771384162999,0.8388776576840375,0.5394557853708584,440.35923418024794,292467.80854405084,-0.2011192647576123,1.9307955180248306,2421.5013993460843,2272879.07918653,1661.142440933627,0.1755061901777127,0.780041937978689,0.05861149930131243
03-01-01-01-02-01-07,neutral,-0.4463022044461464,3.5163930483638564,1.5444548220239187,0.4507976065964503,0.48815902279795687,0.495799822083132,0.5038225977545657,0.5102346648086504,0.5147963060140529,0.5170005798627291,0.5173190996504262,0.5173359016381834,0.517601986140043,0.5183918042564816,0.519305221633845,0.5197798098433877,0.5468529261301572,0.5755982670670873,0.6007573453470479,0.61159881913238,0.6374323796933329,0.6487779021321533,0.6506300664534854,0.6510307173574928,0.649863041956133,0.6645770888707689,0.706744778349983,0.7508036864765245,0.5764255764770834,543.3727137718201,372641.46265632403,-0.369911285071794,1.794489950185453,2711.104917539038,2331625.810460243,2260.8679987050373,0.17605874325957438,0.7689656739415608,0.07223861888825901
03-01-01-01-02-02-07,neutral,-0.7192606947746782,3.5463868928937337,1.7152260183072099,0.7320661068959503,0.42967072982911125,0.4380794148397289,0.4454486085894054,0.44750510977856167,0.45281780449467895,0.45533822337623947,0.4576354533982933,0.45761627791995013,0.458687752025968,0.4622811056979579,0.4631390619719975,0.46330709054323194,0.49185591205976303,0.5236733298655128,0.5698655120619098,0.5798634923473404,0.6018038602482001,0.6278170262559594,0.6354604271148968,0.6477909933836635,0.6461407314913946,0.6468371700902007,0.7490504339256238,0.8405270988126508,0.5413421925050934,481.39012618178214,339026.5985681527,-0.7415223550214824,1.7427605232496481,2547.834083033619,2382135.728530781,1509.0437116389967,0.17618595221457553,0.7648219268544404,0.05210822290518844
03-01-03-01-01-01-07,happy,-1.4467215071976434,2.8118205867637664,1.8708765212513319,0.8096271872361026,0.4237455005326753,0.43375102026162177,0.44023238021708005,0.4427460035432453,0.4472909259399348,0.4537365761502451,0.4553917961572429,0.4554528900693268,0.45617985217348195,0.45666731544795774,0.45802278221409765,0.4607565075695811,0.48404380525108176,0.5151744451899894,0.5452452155871058,0.5724100035896957,0.6279038874269752,0.6801665745048925,0.6962132055499999,0.7245112006084071,0.7326151424823798,0.7595175272991699,0.8385580823624331,0.918428521454036,0.5616150483992773,465.19664268229474,294724.1182389682,-0.05289318402368252,1.7767143235983924,2322.854882245995,1662365.6322443218,1967.425867278576,0.16694646471788724,0.7802427276555711,0.09736810246445052
03-01-03-01-01-02-07,happy,-0.7040917486461684,2.4904867960651917,1.7719684765898973,0.6717293721962763,0.4253592343056778,0.4412274000325532,0.44850517508817583,0.450635888584644,0.45385610946201405,0.47544481045248904,0.4947595536849668,0.4970721215031916,0.5006574239502081,0.5018165489688469,0.5053869727979912,0.5074646306194932,0.5371098672344845,0.5722123474722254,0.5828873738126696,0.5867727364267668,0.6174817584742024,0.6940265069673311,0.6992167283227966,0.7084051026007471,0.71059055547033,0.7270295597745198,0.8068139753952991,0.8280405048633942,0.5738655369277091,534.1100011169419,359952.3698887061,-0.892790030352132,1.8362162491391765,2497.9309425995025,2502592.7245654147,1547.3262359245473,0.17874203674130945,0.7663424226970972,0.07113066780668492
03-01-03-01-02-01-07,happy,-1.20061585282935,2.6774240510359504,1.793437797178667,0.8890830365762981,0.36880410286412924,0.38119744842639225,0.38796325595543246,0.3908273034575094,0.39819910872432357,0.4016375408457803,0.4050130347851484,0.40912379662533904,0.4102390088279524,0.41008498317119796,0.4107220913945466,0.4147780219635665,0.429805915766501,0.5157219010849087,0.526112016817921,0.5320828473686341,0.5785986280368859,0.6262427254419715,0.6405204656246986,0.6700260256980306,0.6828548223907988,0.7075515453880241,0.7761034965918892,0.8285275546713894,0.5126140684134571,429.17159152471993,214728.31312849978,0.0962145853464051,1.7768749576963117,2213.237615883911,1576983.1846955973,1475.1802701041936,0.18690280245431573,0.7160015935535975,0.06858807952333766
03-01-03-01-02-02-07,happy,-1.20061585282935,2.6774240510359504,1.793437797178667,0.8890830365762981,0.36880410286412924,0.38119744842639225,0.38796325595543246,0.3908273034575094,0.39819910872432357,0.4016375408457803,0.4050130347851484,0.40912379662533904,0.4102390088279524,0.41008498317119796,0.4107220913945466,0.4147780219635665,0.429805915766501,0.5157219010849087,0.526112016817921,0.5320828473686341,0.5785986280368859,0.6262427254419715,0.6405204656246986,0.6700260256980306,0.6828548223907988,0.7075515453880241,0.7761034965918892,0.8285275546713894,0.5126140684134571,429.17159152471993,214728.31312849978,0.0962145853464051,1.7768749576963117,2213.237615883911,1576983.1846955973,1475.1802701041936,0.18690280245431573,0.7160015935535975,0.06858807952333766
03-01-03-02-01-01-07,happy,-1.8101179960476792,3.541811050496745,1.4661360622460253,0.6322372162480319,0.1967268316604383,0.20644940654402363,0.21520678962719814,0.21832585597111678,0.22962480317618167,0.28553092926827145,0.2998257438954923,0.30103977974065693,0.3049300319488916,0.30931780332411746,0.3266676969840284,0.33775672757085423,0.3584288590718823,0.39700370980721167,0.4030221895934528,0.40687594954920886,0.4470419964285153,0.46179769507489804,0.4627001394108661,0.4787408198251405,0.49310720419272214,0.5123830585086147,0.5335373330231116,0.5571380797048392,0.3642991430792389,420.50936054409334,121360.70656224432,-0.4037695523327614,2.1504999061332963,1685.7059978781879,834985.0960798819,1965.6346978719419,0.17746401472765805,0.7960922561688372,0.08050842539054175
03-01-03-02-01-02-07,happy,-1.0748931865785971,5.349432652065325,1.2266680433121495,0.3469910512407404,0.10370753078904434,0.11109816788859103,0.11846226000460099,0.12284811778721653,0.13032562704443593,0.14137755343496994,0.1465488957264023,0.1478463109917832,0.15210936314437448,0.1548556015512618,0.16014164660779426,0.17119938924891076,0.18372884757356828,0.21372828884422826,0.23353732317551412,0.24275720787033353,0.26025182926932705,0.2968822933064206,0.31380417651730824,0.3354615306049376,0.35052362794292447,0.3617485283226641,0.37933444382100995,0.4094142046805156,0.2184038652561724,326.53661948824066,90342.14397128289,0.24551266781414988,2.216720557852803,1920.5805513041507,933010.5807993467,2017.1781349712128,0.17746540304097955,0.7837791837817475,0.08752272207701925
03-01-03-02-02-01-07,happy,-1.3199942604126171,4.89021923221587,1.2891043747283835,0.627815821752005,0.25718526019926624,0.2653299457610863,0.2751587865094416,0.28045229387201,0.2846561907004405,0.32152848945590345,0.3355623778628853,0.336142950142476,0.33787970652265764,0.34097589143915985,0.34272804520106476,0.35489952700889654,0.36572946594438305,0.3738140548937106,0.38462145265659975,0.3852118850972337,0.423968116252654,0.4332164039234228,0.44191765033432046,0.4444582835353222,0.45680590054043624,0.4779615266517797,0.5007509519759021,0.5324164468320015,0.37305715013804397,521.9066337761753,255421.762613638,-0.8258432407215185,2.125569429897101,1857.6875506155131,1870148.3283254544,1721.9332341436968,0.18228237873157524,0.757072840788679,0.07250132641832888
03-01-03-02-02-02-07,happy,-1.7585991300929085,3.7590037935643,1.4439342928843504,0.7722701758233635,0.17526101236118077,0.19171263702731484,0.20031847821147855,0.20409949317959303,0.21288909307631115,0.22883802485077567,0.23472813100112763,0.23569721322580672,0.2373789449506051,0.23978710102889467,0.24273976303370817,0.2515937444307712,0.27068931515657146,0.33671231818961395,0.38260505250897947,0.39440584180995825,0.4217196457986509,0.45756735241688984,0.4629317904704235,0.47029740560717875,0.48556440006159124,0.48761740977623536,0.5036673985455592,0.513215762724312,0.32675155539348044,451.1895517917843,150512.3204251914,0.2211533219547051,2.051803160046886,1734.5898343451126,811377.1811539017,1957.597913063877,0.18260563242206979,0.7672867769429732,0.07478431627163405
03-01-04-01-01-01-07,sad,-0.36682018922361087,2.479285632689099,1.591313909699017,0.8498489310705597,0.5149527709775678,0.5225201165671042,0.5269090065425197,0.5339459239384167,0.5570533374757041,0.5643050459881943,0.5757427980200387,0.5774243695669979,0.579166428349565,0.5825651522089379,0.5919855754173987,0.6160312661736193,0.6605679738324829,0.6853794026463269,0.7143673551826838,0.7235269319333538,0.7844151384826679,0.807991415009242,0.8141019441707108,0.8219482762779741,0.8295614877054153,0.8393801503028007,0.9095028206507669,0.9470321736523153,0.6783490358780334,786.1953054284435,445758.6074205312,-0.2395775165767879,1.8014201328435546,2580.09306498638,3033482.4601650476,1668.3720094609084,0.17413375900241668,0.7768798741869397,0.0766106736929667
03-01-04-01-01-02-07,sad,-1.2890285645218267,2.220212943538512,1.8320383021783384,0.7771002116874941,0.5196027145343937,0.5262984029606748,0.5337130144302885,0.5356861451535767,0.5465717785976452,0.5576298752611302,0.5609036270971454,0.5613658931121838,0.5662634024174953,0.5863322094043599,0.5978355385097252,0.6190415035460376,0.6441028733110399,0.6661638219850115,0.6988520667268542,0.7056005955436223,0.7554261195987219,0.7805012103013352,0.7810334446393202,0.7846336392733765,0.783498325628829,0.7868885235285615,0.8507689650077433,0.9243187519708576,0.661376351772497,619.4069734589399,391620.2243500515,-0.25596793276495733,1.7463625973386423,2537.657866734224,2006192.2968932076,1393.956331099501,0.17468304331150028,0.7269115814846708,0.06662978914995835
03-01-04-01-02-01-07,sad,-0.5434126775819329,3.2188555319585186,1.461095443157202,0.7453944720891129,0.5012496727194826,0.5088936258788664,0.5141214260472601,0.5216928159655502,0.5327561220382578,0.5368947183177935,0.5449810204994655,0.5464386279383562,0.5507831506185709,0.561394090202293,0.5732351914877499,0.5890276177738222,0.6392857722776051,0.6563051445624524,0.6748781477558465,0.6855904326530712,0.7276405058564815,0.757527165178964,0.7587405215533535,0.7633432682449619,0.7644452360240628,0.780373496003035,0.8427485281599578,0.9232125775202643,0.6439816198032302,702.557457739975,426954.1407820097,-0.7678512937438314,1.7092493214008304,2414.1822092878633,3133907.285749132,1622.1798834914698,0.1739104185316357,0.773677054320101,0.0862749870630862
03-01-04-01-02-02-07,sad,-0.4639213716370499,2.2577110792194213,1.5613589601279527,0.7391738016851954,0.42020898619136354,0.4321139112758445,0.44124244013491654,0.44407248301712704,0.4503818325340006,0.4531162260054116,0.45361759414505737,0.4537654776992631,0.45401145244081503,0.4542606175576306,0.45629382286488707,0.4706809442150451,0.4987441170555302,0.5160739519680847,0.525738047993322,0.53349104785842,0.5877185855130409,0.613801808149393,0.6172429664289824,0.624087713493668,0.626981245117758,0.6468848414358175,0.7358258322743745,0.8167586985682186,0.5302964434974154,587.6759830355287,377576.7999964558,-1.0177287669604311,1.9350806686608595,2459.5744962323,2500496.630025746,1644.220911360348,0.17824972218685678,0.7401614532691474,0.08062359376808795
03-01-04-02-01-01-07,sad,-0.48951075877580563,1.1363265863310943,1.4522084873265142,0.4665268080966426,0.27082336810717356,0.2771509716457012,0.2857303385926483,0.2939889612601039,0.30542726773438206,0.31565248651956035,0.3171961181984722,0.31794724291219567,0.3185976383261501,0.3189135628359697,0.3305203135501066,0.34004528765933584,0.3705214152032243,0.41050822713917334,0.4462779650179297,0.4764000289235183,0.5610531849622793,0.5743696175660492,0.5744219854187027,0.6287327730149089,0.6387398483101774,0.666560304897483,0.7003317481144262,0.8052385394904745,0.4393812164750061,451.04414235006476,258235.51253982616,0.2211533219547051,1.8762701072613976,2125.88703816662,1394880.7477841016,1523.6740165526517,0.17958245027673586,0.7222372544640218,0.09665520470490599
03-01-04-02-01-02-07,sad,-1.140522732454977,6.969258617982102,1.3647804281971325,0.8369833045006734,0.39166183104209673,0.40465989157004195,0.41601650656726213,0.4215122412757424,0.43625663577649965,0.43954077929665264,0.44043080377343846,0.44167589138317204,0.4435669407783471,0.4481774139369274,0.4558656288074369,0.46501411242652835,0.5121570469210585,0.5165618697811563,0.526230130385214,0.5458808760598373,0.6196736040894638,0.61992190174975,0.6202941749648953,0.6386269158778065,0.6449000123259355,0.6640251803819847,0.7009578861205976,0.7416669239193567,0.5231364666338001,699.411499114829,367309.3795083746,-0.1394623636935201,2.167002417693649,2216.1416428133293,3004504.2842054036,1397.0526799677248,0.1712546071434296,0.8444113569573538,0.0717370708549781
03-01-04-02-02-01-07,sad,-1.4642737702669446,3.2721767297668896,1.6581379607089433,1.3688205028168814,0.3121108207874649,0.31782159375155516,0.3211813273086386,0.325204187976491,0.33334933042921144,0.3452668535180091,0.34665710839224373,0.34692802794320515,0.3472914539189973,0.3539299061764777,0.36436420718852014,0.37465303668417793,0.3927034562853956,0.41164696510284415,0.4346898513255197,0.4458792012988653,0.4842387224060116,0.5045060331864647,0.512821925414114,0.5383065636106443,0.556303696289115,0.575754603278771,0.626297128142939,0.7033687047386358,0.42813644604809636,555.5723110553122,314529.3176967988,0.3990965858719798,2.3558666742046066,2246.100266899497,2044692.6746856705,920.3354854727409,0.1829650809063995,0.7669690145789444,0.06053310328115163
03-01-04-02-02-02-07,sad,-0.5722421645677199,2.4458224239895547,1.7813150720630953,1.2110649607119865,0.43120035514485494,0.4360246145471483,0.4484004066888526,0.4529446550656575,0.4596262890950458,0.462609252433337,0.467256970028773,0.4681580274739087,0.4682033630368099,0.46892866021588275,0.4702411535969334,0.47669450723181916,0.49703495923940755,0.5046141150156239,0.5110423677116736,0.5193988013390387,0.5754074999637501,0.576291457114495,0.5766236912239658,0.5849555491063605,0.596243686969976,0.6614104792574861,0.7048234201067116,0.7653879471449335,0.5243134261980186,603.615310660372,369570.1612616614,-0.7166987712964505,1.8267209182273263,2692.6156590603646,2785785.4452227606,1396.6022884008967,0.18281047650682114,0.7088560194915313,0.07710746172553404
03-01-01-01-01-01-08,neutral,-2.3616125337968334,3.4639041422603376,1.664474223233924,0.8573375354603191,0.5400115890862806,0.5442545057290175,0.5455970899401337,0.5466378006582789,0.5488739068153955,0.5500382112502923,0.5516714162756471,0.5526981213864242,0.555324703637258,0.5557175955664203,0.5559533804975927,0.5604633443321095,0.5868393975360093,0.6078538517928228,0.618170643336997,0.6297381055407905,0.6481751355345009,0.6617142636978087,0.6939361400495091,0.6976466734423289,0.6969741998456951,0.6969199094400199,0.7077928626813876,0.8494364155278671,0.6126016359833578,666.8426140495166,348948.408958635,-0.26440110030182007,1.7597266119168868,2614.1345326584064,1906815.3065442597,1653.9011512741504,0.1860367304722949,0.7773207668807974,0.06781695009234213
03-01-01-01-01-02-08,neutral,-2.29082041554342,3.3561612834573173,1.5679262290455989,0.8680298867119781,0.49927138971119556,0.5026344021940877,0.5051198859140555,0.5075156881208952,0.5227946736983606,0.5246372581959275,0.5313324006472999,0.5323326562457588,0.537961403084308,0.5392310376795859,0.5427747746783932,0.5483437275976257,0.562283270730878,0.5880365306439846,0.5963770724570088,0.6089040881850306,0.6286894152205771,0.6672069219829956,0.6917772734743914,0.693767078089754,0.6924100890944341,0.6918211515440468,0.726842662499217,0.8233509114849356,0.5943923234656144,586.7331011833556,325175.48021534627,0.1453000192560078,1.7986909365926882,2467.1645755759587,1976808.7351198886,1518.3289077673546,0.18877779041573337,0.7643272619322005,0.056289650381871774
03-01-01-01-02-01-08,neutral,-2.239529937442625,3.6082781808172033,1.6402636798843477,0.8735472672209211,0.5104684161690393,0.5165563171172944,0.5188040703017405,0.5208976573743607,0.5258687505550889,0.5267181370771656,0.532507678755651,0.5354541825323155,0.5399561160563691,0.5424130851512413,0.5461922703405631,0.5500488906310794,0.5635831242059752,0.5741367836589024,0.5868761381617599,0.599298397133875,0.6110041656060282,0.6276188865158044,0.6346859666447118,0.63413887237742,0.634379794586586,0.6329994144853741,0.6571814175763836,0.7400770375883682,0.5775777321084624,616.175274010457,333805.7771637433,-0.49485002168009395,1.748287444060217,2639.709793806375,2086031.3301629184,1578.3772912331328,0.18812328908694295,0.7638472440785474,0.0556729263387259
03-01-01-01-02-02-08,neutral,-2.408318653093853,3.843559104167561,1.5387631334828686,0.828685226324988,0.5137787095600126,0.5162498713947136,0.522378571121591,0.529722666741886,0.5370782482503057,0.5401304004301966,0.5417613662024948,0.5466829761372867,0.5487431504943948,0.5498775877209707,0.5525512486938059,0.5615173545346158,0.5938745809685886,0.6104594942518742,0.6166922891371428,0.6332486806175024,0.6548037013063315,0.6838072710471297,0.6959983196484907,0.6988585157012903,0.7046337565646975,0.7064386767179808,0.7269979810207593,0.7869546039445712,0.6072183342586931,624.8749595434548,335457.5894455983,-0.8580279240929195,1.7017016835240775,2459.4907237561165,1904617.3720786436,1476.398510611533,0.1879744667016882,0.7319185942855214,0.052924649270792774
03-01-03-01-01-01-08,happy,-2.0542138896994224,3.221846353853647,1.8418786538303233,0.9469207860427582,0.5148302424715164,0.5169707312637403,0.5197232687602247,0.5271106678142469,0.5353809021720976,0.5363404967522308,0.5365698794563379,0.536818020767007,0.5375366503296396,0.5379726556036198,0.5392887054681084,0.540694982441619,0.5477338915523591,0.5642162487428738,0.5813498456994739,0.5889412687113111,0.6429295099738063,0.6855616873036924,0.705878891717654,0.7121880137880995,0.7130041751414592,0.7234667667308021,0.7539346882421214,0.8148918198991943,0.6005555837834682,594.7576695566808,332442.47815947636,-0.2476954067989674,1.770215646702334,2543.9038335829136,2002267.6433559873,1642.7726971826128,0.17851657530652362,0.7605350154361236,0.07047452334368619
03-01-03-01-01-02-08,happy,-2.249454793515349,3.3256601969852073,1.7204938356198902,0.8419763800801028,0.4967927080432756,0.498258054156715,0.5035777502150387,0.5093993132823106,0.5102099626442957,0.5103919153536022,0.5105824162668904,0.5106635859346272,0.5117323494694321,0.5117783344580976,0.5117435216909927,0.512160033605303,0.5125319970809903,0.5167900188969499,0.5252312562257488,0.5471336912100215,0.5817134769736276,0.6421416744942829,0.6763171590063607,0.6874652472559781,0.6978054507885038,0.7071026081213634,0.7580987442546818,0.8524967913349576,0.5750882525318354,580.2869412502334,326493.57298540755,-0.10273955666878028,1.7294521067664876,2521.850121667065,2171493.0991659136,1338.9857736780998,0.18521648410152847,0.7507901004096939,0.052040518911005286
